,publisedAt,username,commentDisplay
1181,2025-11-11T11:46:51Z,@apitefendi6233,"setuju redenominasi, biar yg simpen duitnya di bawah bantal di bawah kasur uangnya mengalir ke luar ke bank dan ke ekonomi, belanja"
1182,2025-11-11T12:57:34Z,@noily8974,Hah kan tinggal ditukerin
1183,2025-11-11T14:07:27Z,@emyu_tsunami_trophy,@noily8974 langsung ketahuan lah klo tbtb nuker banyak.
1184,2025-11-11T14:50:03Z,@MihanFamily,@noily8974 tukerin ke bank duit segambreng di bawah kasur? bakalan langsung dicurigai pihak bank ditanya macam2 a-z
1185,2025-11-11T17:20:34Z,@yulusleonard985,@noily8974 kalau memang gampang dari dulu mereka tidak akan melawan digitalisasi ekonomi.
1186,2025-11-11T11:45:42Z,@julisaputra15,sebenarnya video kaya gini yg buat dari pemerintah juga nggak si biar masyarakat nggak panik
1187,2025-11-11T11:45:07Z,@notpoland-1945,"Ekonomi sehancur ini mau redominasi, mikir dikit lah. Stabilkan dulu ekonomi dan hukum harus adil."
1188,2025-11-11T11:44:24Z,@MusyarAsphalt,nah ini ni buzzer buzzer koruptor😮
1189,2025-11-11T11:43:25Z,@cocacola437,Dlu bukan redem... Kocak
1190,2025-11-11T11:43:21Z,@LuthfiLuthfAnimations,"<a href=""https://www.youtube.com/watch?v=II3bBGHCL_g&amp;t=427"">7:07</a> *2005"
1191,2025-11-11T11:43:20Z,@arifmarzuki3601,supaya gak kacau redominasi rupiah perlu menyiapakan mata uang baru misalnya namanya k-rupiah. Jadi 1000 rupiah = 1 k-rupiah
1192,2025-11-11T11:43:05Z,@dessyfervidia1906,😂😂😂khabisan gebrakan
1193,2025-11-11T11:42:56Z,@asikin_aja-c7o,MEDIA&quot; PARA MALING BESERTA PARA PROFESORNYA AKAN UNJUK GIGI MEMBUAT PROPAGANDA TOLAK REDONOMINASI RUPIAH
1194,2025-11-11T11:42:38Z,@paijo7688,"Setuju, biar uang uang koruptor keluar semua"
1195,2025-11-11T12:18:34Z,@Agus123-m4l,Betul
1196,2025-11-11T11:42:34Z,@dwiallansinggih3864,"Kyk nya rakyat gak susah beradaptasi soalnya warga sipil indo jarang nyebut lengkap kyk contoh 12ribu rupiah, 50ribu rupiah<br>Jarang banget, rata2 nyebut dua angka depan nya aja<br>Kadang yg juta pun ada juga sebagian warga yang bilang ribu<br>Contoh 3juta (3ribu besar)"
1197,2025-11-11T11:42:25Z,@BenKatana1,"Intinya:<br><br>Pemerintah mau “ngilangin nol” di duit biar angka lebih simple, beli barang, gaji, atau catatan nggak mumet.<br><br>✅ Untungnya:<br><br>Belanja &amp; transaksi gampang – Nggak ribet hitung-hitungan, kembalian nggak bikin pusing.<br><br>ATM &amp; payment apps lancar – Angka kecil, sistem nggak lemot.<br><br>Orang makin pede sama duit sendiri – Uang rapi, inflasi terkontrol, percaya ekonomi aman.<br><br>Investor luar tertarik – Harga &amp; kurs gampang dimengerti, kesannya ekonomi stabil.<br><br>Mindset oke – Angka kecil bikin orang nggak ngerasa semua barang mahal.<br><br>⚠ Ribetnya:<br><br>Awal-awal bingung – Bisa salah hitung, salah harga, atau panik beli.<br><br>Butuh duit banyak – Cetak uang baru, update ATM &amp; software, semua makan biaya.<br><br>Harga bisa naik dikit – Pedagang nakal suka bulatin harga (“rounding inflation”).<br><br>Nggak bikin ekonomi langsung kuat – Kalau pemerintah nggak disiplin, masalah lama balik lagi.<br><br>Administrasi ribet – Uang lama &amp; baru sama-sama dipake, laporan &amp; kontrak bisa berantakan."
1198,2025-11-11T11:42:09Z,@AqmalSaidh,"Bismillah Alhamdulillah, insyaa Allah siapa tahu. Kali ini Success Aamiin 🤲"
1199,2025-11-11T11:42:08Z,@papaarsyashakeel6315,Hmm yakin? Yakinlah karena redenominasi bisa menjadi titik balik sejarah bagi Indonesia untuk membersihkan ekonomi dari uang haram dan mengembalikan kekuatan Rupiah di mata dunia. Uang&quot; yang beredar diluar sistem pemerintahan akan dipaksa kembali dan ini membuat mafia ketar-ketir karena uangnya berhasil dilacark.. kita harus dukung  kebijakan yang sudah diperhitungkan matang&quot; ini..
1200,2025-11-11T13:42:03Z,@dedeyusuf223,10.000 = 10<br>1.000 = 1 <br>600 = 60 sen <br>500 = 50 sen <br>100 = 10 sen
1201,2025-11-11T15:45:29Z,@Cookingforkids-vf6nk,"Uang haram langsung dibelikan valas. Akibatnya nilai rupiah makin anjlok bisa 1 dollar = 20,000. 1965 terjadi hyper inflasi. Pedagang langsung naikkan harga barang dari sebelumnya 2500 jadi 3000. Semua yg tadinya ada 100-900 langsung melonjak dibulatkan ke atas jadi lebih mahal biar gampang. Akan ada kekacauan ekonomi"
1202,2025-11-11T15:48:09Z,@leonwijaya7698,Padahal sudah pernah tapi gagal
1203,2025-11-11T15:51:00Z,@leonwijaya7698,"Pemikiran kolot, ini yang di namakan efek psikologis, 1.000 = 1 dalam pemikiran oh ini rupiah menguat padahal faktanya gak gitu. 16.000 tetap 16 rupiah dalam 1 dolar, yang menguat itu kalau 1 dolar nilai tukarnya 3000 atau 5000😂 begini nih mudah banget mbodohi rakyat karena memang bodoh"
1204,2025-11-11T16:34:00Z,@abdurrokhimvvip,"Aturan dari mana itu?<br><br>Redenominasi hanya mengubah angka nominal, bukan memaksa pemilik uang tunai ilegal atau tidak tercatat untuk menyerahkannya.<br><br>Pemilik uang “gelap” bisa tetap menyimpan uang lama di tempat tersembunyi, memecahnya, menukarnya sedikit-sedikit lewat jalur informal, atau bahkan menunggu aturan longgar.<br><br>Jadi tanpa aturan tambahan, redenominasi tidak otomatis mengembalikan uang ke perbankan atau membuatnya tercatat."
1205,2025-11-11T11:40:34Z,@OdysZeusMOBA,"Biar sosialisasinya gampang, mulai dari retail. Di rak dan struk harus mulai potong nol dan kasih keterangan *dalam ribuan. Kayak menu2 di resto fastfood, sama aplikasi ojol juga bisa mempercepat sosialisasi."
1206,2025-11-11T11:40:14Z,@donnyeap,"Tahun 1965 Bukan Redenominasi, Tetapi Sanering<br>Lebih tepatnya diumumkan pada 13 Desember 1965 oleh pemerintah Orde Lama (Presiden Soekarno).<br>Kebijakan itu dikenal dengan nama “Sanering Rupiah 1965”.<br><br>⸻<br><br>Isi kebijakan sanering waktu itu:<br>	1.	Nilai uang dipotong besar-besaran:<br>	•	1 Rupiah Baru = 1000 Rupiah Lama<br>(alias uang kamu langsung “menyusut” jadi 1/1000 nilainya 😭)<br>	2.	Tabungan di bank juga kena:<br>	•	Saldo tabungan yang di atas nominal tertentu ikut “disesuaikan” nilainya.<br>Jadi bukan cuma uang kertas aja, tapi tabungan rakyat juga langsung anjlok.<br>	3.	Tujuan resminya:<br>	•	Mengendalikan hiperinflasi yang waktu itu gila banget — inflasi Indonesia tahun 1965 tembus lebih dari 600% per tahun!<br>	•	Pemerintah waktu itu mau “reset” sistem keuangan supaya lebih terkendali.<br><br><br><br>Dampaknya:<br>	•	Kepercayaan rakyat ke pemerintah langsung jatuh.<br>	•	Banyak orang miskin mendadak karena uang simpanan mereka tiba-tiba “menyusut 1000 kali”.<br>	•	Ekonomi tetap nggak stabil, dan akhirnya tahun berikutnya (1966-an) Indonesia mulai masuk ke masa transisi ke Orde Baru (Soeharto)."
1207,2025-11-11T11:40:09Z,@teddywahyudi,Bukannya selama ini secara lisan pengusaha sering bilang 1 juta menjadi 1 ribu. Nah sekarang sekalian uang yang asli dihilangkan 0 nya 3
1208,2025-11-11T12:00:35Z,@sardi0072,Iya bener juga tuh temanku kalo nyebut 2 JT dia bilangnya 2 RB.
1209,2025-11-11T11:39:56Z,@springvice,Perampasan aset hilang kemana nih?
1210,2025-11-11T11:39:45Z,@Milamaulia13,"Kayaknya seperti beredar uang baru, kita cepet menyesuaikan diri.. hanya ini bedanya dipangkas 0 nya tiga, asal bentuk uannya sama tapi nol nya dihilangkan tiga digit.. ya cepet sih pasti, yang jadi momok menyeramkan itu bagi mereka yg nimbun uang milyaran di brankas hasil korupsi.."
1211,2025-11-11T12:02:38Z,@rifanxd9085,"Bener, kita sebenarnya udah biasa juga, kita udah biasa nulis atau ngomong 20k buat gantiin 20.000."
1212,2025-11-11T12:29:01Z,@nugrost1909,"Tujuan yg utama emang itu, biar koruptor yg nimbun uang panik, kemudian belanja aset, dari situ bisa ketahuan siap saja koruptor yg nimbun rupiah."
1213,2025-11-11T14:44:32Z,@dzikriak,​@nugrost1909 ett tapii klo uang rupiahnya di tukerin ke dollar as?<br>Model cuci uang buat ga kebobgkar masih ada😂
1214,2025-11-11T15:23:45Z,@zaidanhibar8535,"Dongo, masa koruptor nimbun rupiah. Nanti yang ada nilai nya tergerus, koruptor ya nimbun mata uang asing atau aset real"
1215,2025-11-11T23:01:58Z,@Milamaulia13,​@dzikriakKe deteksi gak sih klo ada yg nuker gde gdean di bank?! Kedeteksi deh kayaknya.. soalnya dapat transferan dari sodara 100jt aja pake di tanya ini itu sama pihak bank..
1216,2025-11-11T11:38:47Z,@ronnysyahruni3276,Bahaya nya kalau lupa ...kebiasaan... Mau nya TF  100.000 ( 100 )... Harusnya tulis 100....;tapi salah tulis jadi 100.000 ( 100.000.000)... Apa ngak geger.  😂😂
1217,2025-11-11T11:38:38Z,@JamalJamal-ru5pw,"Lau hanya sosialisasi,sama bandingkan dengan THN 65 sangat TDK pas.tahun berapa ini 2025 <a href=""http://bos.media/"">bos.media</a> sosial Uda sampai ke goa2 terpencil di indonesia.sosialisasi sagat mudah,trus manusia indonesia  bukan seperti tahun 65 yg 80 persen TDK bisa baca tulis. yg TDK dukung  program ini,dialah mafia2 yg takut karna numpuk rupia d bangker."
1218,2025-11-11T11:38:07Z,@Iwann342,KLO REDOMINASI HANYA FOKUS UNTUK BERANTAS KORUPSI SEPERTI TIDAK BISA<br>DIMANA MANA KORUPSI ADALAH MALING DUIT. PASTI MALING LEBIH PINTER. <br>ADAPUN CARA REDOMINASI . MALING NYA BISA AKALI BELI TANAH + RUMAH + INVESTASI SAHAM + EMAS DLL.
1219,2025-11-11T11:37:28Z,@syamim040,At least duit yang koruptor tumpuk uang bawah kasur atau basement terpaksa mengeluarkan dan memutarkannya untuk mengelakkan uang itu worthless.
1220,2025-11-11T11:37:04Z,@HabibAlksos8944,Saya ikut purbaya dan benix redominasi
1221,2025-11-11T12:26:05Z,@kidragonshen2256,"ikut purbaya aja bro, Bennix bukan ekonom."
1222,2025-11-11T13:04:29Z,@noily8974,Terlalu hiper
1223,2025-11-11T11:36:25Z,@PemudaHijrah-s1o,"Gampang sih<br>Uang kertas<br>. 000 jangan di hilangin<br>Buat aja tulisannya .000 mengecil mengecil mengecil<br>Lama lama di hilangin 😅<br>. <br>Btw aku sendiri daftar harga udh g nerapin  .000<br>Tapi aku tulis .K<br>Pembukuan juga udh aku hilangin  .000<br>Yg aku rasain Kerja lebih simpel, cepat &amp; mudah 😁"
1224,2025-11-11T11:36:00Z,@alneswillma,Mungkin bisa dimulai dari digital dulu baru ke cash. Sekaligus diperbanyak penggunaan transaksi digitalnya yang udah keliatan banyak benefitnya seperti negara lain.
1225,2025-11-11T11:35:27Z,@ArsenNurAkbar,Pasti di jegal para elite dan para hartawan sih
1226,2025-11-11T11:35:06Z,@justice-k8w7f,Sy setuju
1227,2025-11-11T11:34:05Z,@ilhamwisnuwardana2007,"INGAT JANGAN TERLALU BANGGA DULU DAN PERCAYA DULU PADA SESEORANG YANG MELAKUKAN PEKERJAAN MISALKAN RUANG UNTUK CURIGA DAN WASPADA SEHINGGA KITA BISA MENJADI MANUSIA YANG SANGAT KRITIS<br>??<br><br>KALAU HASILNYA SUDAH BENAR BENAR,😮😮😮😮😮😮😮<br>BERMANFAAT JANGKA PANJANG BAGI RAKYAT KITA APRESIASI<br><br>NAMUN JIKA SALAH KITA HARUS PERINGATKAN DAN KRITIK"
1228,2025-11-11T11:33:09Z,@reapergrim-69,"Bukannya bagus tuh buat koruptor yg simpen duit cash di bawah kasur, pasti ribut cuci uang krna nuker nnti ketauan 😅"
1229,2025-11-11T11:32:46Z,@LsDriving,"Koruptor nyimpen duit di bank dan di balik kasur. Nah kalo redenominasi ini terjadi, gimana caranya koruptor nuker uangnya yang dibalik kasur itu?"
1230,2025-11-11T11:32:09Z,@bimasetiawanal-machzumial-2886,"Sangat setuju dengan rencana pak purbaya, dan untuk sementara ga megang cash dulu setelah klo udh terlaksana, mau jajan di umkm bayar via QRIS dulu, klo mau beli apa2 via transfer 😂"
1231,2025-11-11T11:31:37Z,@pillarezha,sangat sangat beresiko untuk negara kepulauan dan masyarakat berIQ 78
1232,2025-11-11T11:31:30Z,@KingEmyu124,Kok malah bahaya nanti kalo masyarakat jadi ngira semuanya murah dan jadi banyak konsumsi
1233,2025-11-11T11:30:38Z,@HenryTriyono,"Sebenarnya sudah di mulai sejak pedagang dah pasang harga 15k atau 15ribu, 40 k dst"
1234,2025-11-11T13:01:42Z,@noily8974,😅😅
1235,2025-11-11T11:30:29Z,@TukangReport,Terkadang hal menurutnya bagus bisa aja ada dampaknya terhadap ekonomi Indonesia saya bukan bermaksud menjatuhkan saya hanya khawatir walaupun dapat hasil yang bagus pasti ada  yang hasilnya buruk <br><br>Saya hanya bisa berharap agar ekonomi bisa lebih membaik walaupun ada dampaknya
1236,2025-11-11T11:29:10Z,@hanahmad4219,Thn 1965 itu sanering... karena sanering untuk inflasi... redenominasi untuk ekonomi stabil<br>Sanering untuk ekonomi tidak stabil karena inflasi tinggi
1237,2025-11-11T11:28:44Z,@DwiPrayitno99,Semakin mungil gaji ku kalau terjadi redenominasi
1238,2025-11-11T11:31:15Z,@user-66ud3pveh6,Tapi nilainya/value uangnya tetap
1239,2025-11-11T11:42:26Z,@puuchan8837,"Lebih ringkas kan? Ga kebanyakan 0, seneng2 aja sama kebijakan ini"
1240,2025-11-11T11:28:19Z,@VictorDicky,Menurutku sih berpotensi banyak yg melakukan salah transfer di awal2 redenominasi tapi dapat diminimalisir dgn bantuan UI pada m-banking dan mesin ATM nya saat peralihan berlangsung hingga beberapa tahun sampai benar2 terbiasa....ketolongnya dibanding 1965 adalah teknologi informasinya yg sudah jauh lebih maju jd lebih cepat sosialisasi dan penyebaran informasinya.
1241,2025-11-11T11:27:11Z,@Awasiamatiserang,Jika ga gas langsung perubahan julukan purbaya bukan Koboy
1242,2025-11-11T11:27:09Z,@bayurocky1326,"Sekarang udah ada internet jadi sosialisasi tentang redenominasi ke rakyat jadi lebih cepat ke sosial media, kalau perlu sosialisasi juga dilakukan ke pasar, sekolah, RT, RW, Lurah, Camat juga harus aktif lakukan sosialisasi redenominasi ke masyarakat jadi semua rakyat Indonesia paham tentang pengurangan 3 digit angka nol"
1243,2025-11-11T11:26:54Z,@ADITTYA94,"ketika panic proyek redominasi di setujui dan akan dilakukan, penimbun uang haram akan membelanjakan uangnya dengan membelajakan ke aset astet atau mengahambur hamburkan uang, ini pasti positif banget kan buat pengusaha,! walaupun di belanjakan ke luar negeri pun harus di tukar dlu ke uang mata asing,"
1244,2025-11-11T13:05:41Z,@noily8974,Pas denger berita korupsi 271M udah ga kaget karena bukan 271T
1245,2025-11-11T11:26:48Z,@WahyuHidayat-d5o,"Semua ada ilmunya.<br>Jelas paling takut adalah, para perampok negara yang menyembunyikan hasil rampokan di gudang.<br>Terpaksa harus keluar untuk ditukar dengan mata uang baru 😊"
1246,2025-11-11T11:58:51Z,@rifanxd9085,"Mereka mah banyak akal bulus nya, entah uang mereka bakal di bagi dulu ke banyak rekening, entah di &quot;cuci&quot; dulu nanti ambil pelan², atau malah dilempar dulu ke mata uang digital nanti tinggal dicairin dikit²."
1247,2025-11-11T13:44:04Z,@lhunt1371,"​@rifanxd9085gak masalah koruptor mau makek akal bulus macam apa, tapi yang pasti duit&quot; Yg mengendap Itu bakal masuk ke sistem perekonomian Indonesia"
1248,2025-11-11T13:46:02Z,@sangprabu_N,ye klo gk jdi emas atau tas kece tahukan koruptor itu banyak akal rumah dan tanah ada dimana2
1249,2025-11-11T14:34:57Z,@rts9876,"Segera beli rumah, tanah, emas, dan valuta asing sebelum redenominasi diberlakukan secara tiba2.."
1250,2025-11-11T15:25:55Z,@zaidanhibar8535,"koruptor ga mungkin simpan rupiah dong, kalau simpan rupiah yang ada rugi. Mereka simpan dalam dollar atau aset real"
1251,2025-11-11T11:26:42Z,@user-66ud3pveh6,"Saya setuju, demi harga diri rupiah"
1252,2025-11-11T11:25:46Z,@sanxute,Saya setuju dengan redominisasi biar uang korup yg di timbun gk berlaku dan pasti para tikus akan keluar dari sarang nya
1253,2025-11-11T11:36:48Z,@yulianaaa76,"Beri 1 contoh coba bang, udah hampir nangkap ini."
1254,2025-11-11T11:50:29Z,@sanxute,"​@yulianaaa76 uang yg di timbun oleh koruptor pastinya uang yg belum di redominisasi, jika rencana ini berhasil maka uang yg di timbun oleh para tikus tidak berlaku dan pasti akan di tukar dengan uang yg sudah di redominisasi, dan saat itu terjadi yg pasti para tikus akan keluar dari sarang nya"
1255,2025-11-11T14:26:38Z,@westpapua8941,​@sanxute tetep berlaku lah. Kan ini cuma redenom. Lo pahamin dulu redenom itu apa.
1256,2025-11-11T11:25:40Z,@mikailzayn,Sebenarnya rencana ini sudah dari 2010an tapi blm juga terealisasi sampai sekarang
1257,2025-11-11T11:25:22Z,@Jong-t2v,"Saya sih setuju,dan semoga pak pur mempersiapkan dengan matang,karena akan lebih simple dlm transaksi dan meminimalisir kesalahan input,karena terlalu banyak 0 ."
1258,2025-11-11T11:24:57Z,@shasamunib68,Kuncinya sahkan UU perampasan aset koruptor !!!!<br><br>DPR bukan wakil rakyat tapi wakil tukang nyolong duit rakyat 👎
1259,2025-11-11T12:13:32Z,@orenjinorenji,"Gak ngaruh, UU ibarat pedang, tergantung siapa yg makai, salah2 orang yg gak bersalah asetnya dirampas"
1260,2025-11-11T12:14:26Z,@cabulclan,"Bukannya belain DPR yee. Tapi anggaran DPR itu &quot;cuma&quot; 10T, dari alokasi APBN tahun 2025 = 3600T,  artinya cuma 0.3%. <br><br>Jadi dari angka bisa lu liat, yang paling banyak potensi korup yah eksekutif."
1261,2025-11-11T12:18:24Z,@Pupuzela,"Jaka Sembung bawa gopro,<br>Ga nyambung mas bro."
1262,2025-11-11T12:21:25Z,@nugrost1909,"Bakalan lebih efektif redenominasi dari pada perampasan aset, karena nanti bakal ketahuan semua koruptor yg nimbun uang."
1263,2025-11-11T12:46:58Z,@nanangqosim1596,Dr smua komen anda yg paling masuk akal...
1264,2025-11-11T11:24:56Z,@styKudo,"Hidup saya selama ini nda mau bahkan cenderung menghindari resiko makanya stagnan gitu gitu aja, dan seperti yg dibilang kadang perlu mengambil resiko tapi harus diwaktu yg tepat mungkin saat itu titik balik perubahan buat kearah yg lebih baik."
1265,2025-11-11T11:24:53Z,@INDRARACHMANTIC,"Pecahannya gimana ngitungnya tuh😅 mosok jadi 0,05 rupiah😂"
1266,2025-11-11T11:58:47Z,@rosyadi5290,5 sen
1267,2025-11-11T11:24:19Z,@FreyaaJKT-48,"Sekarang udah sangat pas momennya, yg nolak fix kacung koruptor😁"
1268,2025-11-11T11:38:06Z,@bimasetiawanal-machzumial-2886,Setuju
1269,2025-11-11T11:47:06Z,@restubumi3731,Korelasi Ama koruptor gimana??? coba dijelaskan
1270,2025-11-11T11:51:50Z,@Agus123-m4l,​@restubumi3731uang koruptor yg ditimbun ga laku bang.. Kecuali di bank.. Soalny mau nuker dlm jumlah besar pasti ketauan
1271,2025-11-11T15:01:37Z,@MihanFamily,@restubumi3731 koruptor cemas duit cash yg ditimbun berkarung2 di bawah kasur jadi g laku lagi
1272,2025-11-11T23:36:33Z,@ArkanNova-lj3fm,"​ Mayan dapat 10k per komen , buzzer"
1273,2025-11-11T11:23:31Z,@nandamuchri6053,"Mgkn BI harus ngeblokir pembayaran cash buat sementara, krn ujung2nya bakalan cetak duit"
1274,2025-11-11T11:22:48Z,@AndiLanting,Ini era penculik dan penipu
1275,2025-11-11T11:21:47Z,@andimush6639,"Dulu gagal krn kurangnya sosialisasi,kalau sekarang sosialisasinya sangat mudah krn adanya media sosial."
1276,2025-11-11T11:37:47Z,@bimasetiawanal-machzumial-2886,Bener.. emak2 bpk2 adek2 pada Megan hp buka FB tiktok yt
1277,2025-11-11T12:06:43Z,@MuhammadSAWER-te7cw,"Bukan hanya masalah sosialisasi nya bor, tapi sistem nya, Indonesia paling buruk, penuh para tikus busuk, redenominasi berhasil jika di dukung sistem dan birokrasi yang baik juga, pertanyaannya emang Sistem dan Birokrasi Indonesia mendukung redenominasi...?"
1278,2025-11-11T12:11:14Z,@ojamaworld7385,"Itulah gw setuju : &quot;Kapan? &quot; <br>Jadi timming kapan di eksekusi nya penting bgt. Terutama disaat Trust Masyarakat sedang bagus² nya thd Negara. Informasi yg cukup kpd. masyarakat luas ttg. Why &amp; How dilakukan Redenominasi, setelah itu barulah. eksekusi.."
1279,2025-11-11T12:17:54Z,@penafauzy,tapi masih banyak rakyat yang tolol
1280,2025-11-11T12:19:46Z,@nugrost1909,"​@MuhammadSAWER-te7cwtujuan utama Purbaya redenominasi agar uang yg ditimbun koruptor keluar semua, mari sukseskan redenominasi bersama, biar kita semua kaya bareng."
1281,2025-11-11T11:19:59Z,@rmagamers5603,"Saya yang lebih setuju kalau redominasi itu seperti turki ,karena kalau enol nya masih tiga menurut saya masih aman , karena menurut saya ekonomi Indonesia sekarang menurut saya masih normal , walaupun banyak uang bilang inflasi tetapi ,liat dunia hampir semuanya juga inflasi ,jadi menurut saya untuk redominasi itu terlalu dini"
1282,2025-11-11T11:22:58Z,@rmagamers5603,"Dan tambahan redominasi itu efektif jika penjual cilok ,petani cara jual beli-nya menggunakan pembayaran digital seperti QRIS"
