,publisedAt,username,commentDisplay,text_clean,text_caseFolding,text_slangWords,text_tokenizing,text_stopwords,text_final,Sentiment,Sentiment_Label
1088,2025-11-11T13:36:10Z,@HanaHanaHana31,"​@noily8974 Iya kalau pembayaran masih secara masif dengan menggunakan uang cash, sekarang sudah banyak yang melek digitalisasi, buktinya penggunaan QRIS aja sudah semasif itu kok.",Iya kalau pembayaran masih secara masif dengan menggunakan uang cash sekarang sudah banyak yang melek digitalisasi buktinya penggunaan QRIS aja sudah semasif itu kok,iya kalau pembayaran masih secara masif dengan menggunakan uang cash sekarang sudah banyak yang melek digitalisasi buktinya penggunaan qris aja sudah semasif itu kok,iya kalau pembayaran masih secara masif dengan menggunakan uang cash sekarang sudah banyak yang melek digitalisasi buktinya penggunaan qris aja sudah semasif itu kok,"['iya', 'kalau', 'pembayaran', 'masih', 'secara', 'masif', 'dengan', 'menggunakan', 'uang', 'cash', 'sekarang', 'sudah', 'banyak', 'yang', 'melek', 'digitalisasi', 'buktinya', 'penggunaan', 'qris', 'aja', 'sudah', 'semasif', 'itu', 'kok']","['pembayaran', 'masif', 'uang', 'cash', 'melek', 'digitalisasi', 'buktinya', 'penggunaan', 'qris', 'aja', 'semasif']",pembayaran masif uang cash melek digitalisasi buktinya penggunaan qris aja semasif,2,Positive
1089,2025-11-11T12:08:32Z,@shiome9709,Media tempo hanya suara para koruptor yg jd backingnya😂,Media tempo hanya suara para koruptor yg jd backingnya,media tempo hanya suara para koruptor yg jd backingnya,media tempo hanya suara para koruptor yang jd backingnya,"['media', 'tempo', 'hanya', 'suara', 'para', 'koruptor', 'yang', 'jd', 'backingnya']","['media', 'tempo', 'suara', 'koruptor', 'jd', 'backingnya']",media tempo suara koruptor jd backingnya,2,Positive
1090,2025-11-11T12:08:17Z,@bahtiarrifa11jtditonton45,"Koruptor akan ketar ketir, dan akan menghalalkan segala cara untuk menghadang pak Purbaya,,",Koruptor akan ketar ketir dan akan menghalalkan segala cara untuk menghadang pak Purbaya,koruptor akan ketar ketir dan akan menghalalkan segala cara untuk menghadang pak purbaya,koruptor akan ketar ketir dan akan menghalalkan segala cara untuk menghadang pak purbaya,"['koruptor', 'akan', 'ketar', 'ketir', 'dan', 'akan', 'menghalalkan', 'segala', 'cara', 'untuk', 'menghadang', 'pak', 'purbaya']","['koruptor', 'ketar', 'ketir', 'menghalalkan', 'menghadang', 'purbaya']",koruptor ketar ketir menghalalkan menghadang purbaya,0,Negative
1091,2025-11-11T12:08:05Z,@susanto4931,Dibikin seperti Malaysia ada ringgit dan sen jadi ada rupiah dan sen,Dibikin seperti Malaysia ada ringgit dan sen jadi ada rupiah dan sen,dibikin seperti malaysia ada ringgit dan sen jadi ada rupiah dan sen,dibikin seperti malaysia ada ringgit dan sen jadi ada rupiah dan sen,"['dibikin', 'seperti', 'malaysia', 'ada', 'ringgit', 'dan', 'sen', 'jadi', 'ada', 'rupiah', 'dan', 'sen']","['dibikin', 'malaysia', 'ringgit', 'sen', 'rupiah', 'sen']",dibikin malaysia ringgit sen rupiah sen,1,Neutral
1092,2025-11-11T12:07:59Z,@mazronz5758,"Sepertinya kl skrg dilakukan akan lbh siap, sosialisasi ke masyarakat akan lbh mudah dgn dukungan teknologi saat ini.. terpenting semua aspek dan elemen mendukung maka peluang keberhasilannya menjadi lbh besar.",Sepertinya kl skrg dilakukan akan lbh siap sosialisasi ke masyarakat akan lbh mudah dgn dukungan teknologi saat ini terpenting semua aspek dan elemen mendukung maka peluang keberhasilannya menjadi lbh besar,sepertinya kl skrg dilakukan akan lbh siap sosialisasi ke masyarakat akan lbh mudah dgn dukungan teknologi saat ini terpenting semua aspek dan elemen mendukung maka peluang keberhasilannya menjadi lbh besar,sepertinya kl skrg dilakukan akan lbh siap sosialisasi ke masyarakat akan lbh mudah dengan dukungan teknologi saat ini terpenting semua aspek dan elemen mendukung maka peluang keberhasilannya menjadi lbh besar,"['sepertinya', 'kl', 'skrg', 'dilakukan', 'akan', 'lbh', 'siap', 'sosialisasi', 'ke', 'masyarakat', 'akan', 'lbh', 'mudah', 'dengan', 'dukungan', 'teknologi', 'saat', 'ini', 'terpenting', 'semua', 'aspek', 'dan', 'elemen', 'mendukung', 'maka', 'peluang', 'keberhasilannya', 'menjadi', 'lbh', 'besar']","['kl', 'skrg', 'lbh', 'sosialisasi', 'masyarakat', 'lbh', 'mudah', 'dukungan', 'teknologi', 'terpenting', 'aspek', 'elemen', 'mendukung', 'peluang', 'keberhasilannya', 'lbh']",kl skrg lbh sosialisasi masyarakat lbh mudah dukungan teknologi terpenting aspek elemen mendukung peluang keberhasilannya lbh,2,Positive
1093,2025-11-11T12:07:53Z,@LeoFerdinandRahadian,"Gw yg kasih tanda dislike! Loe ngelupain sanering sama redominasi. Eh, barusan loe bilang engga sama ya? Tapi tadi awal video nya elo bilang bisa gagal. Yg barusan elo sebut tinggal tanya aja di AI, udah dapet semua isi video elu ini. Kalo gw boleh usul, elo nonton video Bennix dulu deh, jadi waktu elo bikin video ada referensinya yg lebih bener.",Gw yg kasih tanda dislike Loe ngelupain sanering sama redominasi Eh barusan loe bilang engga sama ya Tapi tadi awal video nya elo bilang bisa gagal Yg barusan elo sebut tinggal tanya aja di AI udah dapet semua isi video elu ini Kalo gw boleh usul elo nonton video Bennix dulu deh jadi waktu elo bikin video ada referensinya yg lebih bener,gw yg kasih tanda dislike loe ngelupain sanering sama redominasi eh barusan loe bilang engga sama ya tapi tadi awal video nya elo bilang bisa gagal yg barusan elo sebut tinggal tanya aja di ai udah dapet semua isi video elu ini kalo gw boleh usul elo nonton video bennix dulu deh jadi waktu elo bikin video ada referensinya yg lebih bener,saya yang kasih tanda dislike kamu ngelupain sanering sama redominasi eh barusan kamu bilang engga sama ya tapi tadi awal video nya elo bilang bisa gagal yang barusan elo sebut tinggal tanya aja di ai udah dapet semua isi video elu ini kalau saya boleh usul elo nonton video bennix dulu deh jadi waktu elo bikin video ada referensinya yang lebih bener,"['saya', 'yang', 'kasih', 'tanda', 'dislike', 'kamu', 'ngelupain', 'sanering', 'sama', 'redominasi', 'eh', 'barusan', 'kamu', 'bilang', 'engga', 'sama', 'ya', 'tapi', 'tadi', 'awal', 'video', 'nya', 'elo', 'bilang', 'bisa', 'gagal', 'yang', 'barusan', 'elo', 'sebut', 'tinggal', 'tanya', 'aja', 'di', 'ai', 'udah', 'dapet', 'semua', 'isi', 'video', 'elu', 'ini', 'kalau', 'saya', 'boleh', 'usul', 'elo', 'nonton', 'video', 'bennix', 'dulu', 'deh', 'jadi', 'waktu', 'elo', 'bikin', 'video', 'ada', 'referensinya', 'yang', 'lebih', 'bener']","['kasih', 'tanda', 'dislike', 'ngelupain', 'sanering', 'redominasi', 'eh', 'barusan', 'bilang', 'engga', 'video', 'elo', 'bilang', 'gagal', 'barusan', 'elo', 'tinggal', 'aja', 'ai', 'udah', 'dapet', 'isi', 'video', 'elu', 'usul', 'elo', 'nonton', 'video', 'bennix', 'deh', 'elo', 'bikin', 'video', 'referensinya', 'bener']",kasih tanda dislike ngelupain sanering redominasi eh barusan bilang engga video elo bilang gagal barusan elo tinggal aja ai udah dapet isi video elu usul elo nonton video bennix deh elo bikin video referensinya bener,2,Positive
1094,2025-11-11T12:07:07Z,@oyennakal-w3v,hanya ekonom yang pro koruptor yang bilang  ngak setuju,hanya ekonom yang pro koruptor yang bilang  ngak setuju,hanya ekonom yang pro koruptor yang bilang  ngak setuju,hanya ekonom yang pro koruptor yang bilang ngak setuju,"['hanya', 'ekonom', 'yang', 'pro', 'koruptor', 'yang', 'bilang', 'ngak', 'setuju']","['ekonom', 'pro', 'koruptor', 'bilang', 'ngak', 'setuju']",ekonom pro koruptor bilang ngak setuju,2,Positive
1095,2025-11-11T13:29:30Z,@ngalorngidul3961,"Koruptornya masih pada berkuasa bro, cuman nyuci hasil korupsi mereka doang. <br>Bikin undang-undang koruptor dihukum mati dan dimiskinkan aja gak bisa berani ngajuin redenominasi. Pemerintahan prabowo gak bersih-bersih amat, orang-orangnya kebanyakan masih orang-orangnya mulyono.",Koruptornya masih pada berkuasa bro cuman nyuci hasil korupsi mereka doang brBikin undangundang koruptor dihukum mati dan dimiskinkan aja gak bisa berani ngajuin redenominasi Pemerintahan prabowo gak bersihbersih amat orangorangnya kebanyakan masih orangorangnya mulyono,koruptornya masih pada berkuasa bro cuman nyuci hasil korupsi mereka doang brbikin undangundang koruptor dihukum mati dan dimiskinkan aja gak bisa berani ngajuin redenominasi pemerintahan prabowo gak bersihbersih amat orangorangnya kebanyakan masih orangorangnya mulyono,koruptornya masih pada berkuasa bro cuman nyuci hasil korupsi mereka doang brbikin undangundang koruptor dihukum mati dan dimiskinkan aja tidak bisa berani ngajuin redenominasi pemerintahan prabowo tidak bersihbersih amat orangorangnya kebanyakan masih orangorangnya mulyono,"['koruptornya', 'masih', 'pada', 'berkuasa', 'bro', 'cuman', 'nyuci', 'hasil', 'korupsi', 'mereka', 'doang', 'brbikin', 'undangundang', 'koruptor', 'dihukum', 'mati', 'dan', 'dimiskinkan', 'aja', 'tidak', 'bisa', 'berani', 'ngajuin', 'redenominasi', 'pemerintahan', 'prabowo', 'tidak', 'bersihbersih', 'amat', 'orangorangnya', 'kebanyakan', 'masih', 'orangorangnya', 'mulyono']","['koruptornya', 'berkuasa', 'bro', 'cuman', 'nyuci', 'hasil', 'korupsi', 'doang', 'brbikin', 'undangundang', 'koruptor', 'dihukum', 'mati', 'dimiskinkan', 'aja', 'berani', 'ngajuin', 'redenominasi', 'pemerintahan', 'prabowo', 'bersihbersih', 'orangorangnya', 'kebanyakan', 'orangorangnya', 'mulyono']",koruptornya berkuasa bro cuman nyuci hasil korupsi doang brbikin undangundang koruptor dihukum mati dimiskinkan aja berani ngajuin redenominasi pemerintahan prabowo bersihbersih orangorangnya kebanyakan orangorangnya mulyono,0,Negative
1096,2025-11-11T14:29:43Z,@annmousnet903,Gak Ada hubungannya sama koruptor tolll,Gak Ada hubungannya sama koruptor tolll,gak ada hubungannya sama koruptor tolll,tidak ada hubungannya sama koruptor tolll,"['tidak', 'ada', 'hubungannya', 'sama', 'koruptor', 'tolll']","['hubungannya', 'koruptor', 'tolll']",hubungannya koruptor tolll,0,Negative
1097,2025-11-11T14:38:50Z,@oyennakal-w3v,@annmousnet903 lu coba mikir. selama ini koruptor itu nyimpan uang rupaih di berangkas. angap uang nya 100.000 semua sekang tiba tiba uang itu tidak laku lagi apa yang bakal di lakuin ia pasti uang itu di belanjakan. otomatis ekonomi hidup. atau dia mau tukar ke bank pasti lansung ketahuan bakal di tanya uang dari mana . ? mikir bro.,lu coba mikir selama ini koruptor itu nyimpan uang rupaih di berangkas angap uang nya  semua sekang tiba tiba uang itu tidak laku lagi apa yang bakal di lakuin ia pasti uang itu di belanjakan otomatis ekonomi hidup atau dia mau tukar ke bank pasti lansung ketahuan bakal di tanya uang dari mana   mikir bro,lu coba mikir selama ini koruptor itu nyimpan uang rupaih di berangkas angap uang nya  semua sekang tiba tiba uang itu tidak laku lagi apa yang bakal di lakuin ia pasti uang itu di belanjakan otomatis ekonomi hidup atau dia mau tukar ke bank pasti lansung ketahuan bakal di tanya uang dari mana   mikir bro,kamu coba mikir selama ini koruptor itu nyimpan uang rupaih di berangkas angap uang nya semua sekang tiba tiba uang itu tidak laku lagi apa yang bakal di lakuin ia pasti uang itu di belanjakan otomatis ekonomi hidup atau dia mau tukar ke bank pasti lansung ketahuan bakal di tanya uang dari mana mikir bro,"['kamu', 'coba', 'mikir', 'selama', 'ini', 'koruptor', 'itu', 'nyimpan', 'uang', 'rupaih', 'di', 'berangkas', 'angap', 'uang', 'nya', 'semua', 'sekang', 'tiba', 'tiba', 'uang', 'itu', 'tidak', 'laku', 'lagi', 'apa', 'yang', 'bakal', 'di', 'lakuin', 'ia', 'pasti', 'uang', 'itu', 'di', 'belanjakan', 'otomatis', 'ekonomi', 'hidup', 'atau', 'dia', 'mau', 'tukar', 'ke', 'bank', 'pasti', 'lansung', 'ketahuan', 'bakal', 'di', 'tanya', 'uang', 'dari', 'mana', 'mikir', 'bro']","['coba', 'mikir', 'koruptor', 'nyimpan', 'uang', 'rupaih', 'berangkas', 'angap', 'uang', 'sekang', 'uang', 'laku', 'lakuin', 'uang', 'belanjakan', 'otomatis', 'ekonomi', 'hidup', 'tukar', 'bank', 'lansung', 'ketahuan', 'uang', 'mikir', 'bro']",coba mikir koruptor nyimpan uang rupaih berangkas angap uang sekang uang laku lakuin uang belanjakan otomatis ekonomi hidup tukar bank lansung ketahuan uang mikir bro,0,Negative
1098,2025-11-11T14:57:39Z,@MihanFamily,⁠@annmousnet903 sedih banget baca komen lu bro 😂,sedih banget baca komen lu bro,sedih banget baca komen lu bro,sedih banget baca komen kamu bro,"['sedih', 'banget', 'baca', 'komen', 'kamu', 'bro']","['sedih', 'banget', 'baca', 'komen', 'bro']",sedih banget baca komen bro,1,Neutral
1099,2025-11-12T00:59:37Z,@petaniabalabal5046,"​@oyennakal-w3v masalahnya hasil korupsi sudah ditukar dollar dari dulu. Buktinya yg tertangkap, rupiah dan dolar banyakan dollarnya. Mungkin rupiah itu yg belum ditukar saja.",wv masalahnya hasil korupsi sudah ditukar dollar dari dulu Buktinya yg tertangkap rupiah dan dolar banyakan dollarnya Mungkin rupiah itu yg belum ditukar saja,wv masalahnya hasil korupsi sudah ditukar dollar dari dulu buktinya yg tertangkap rupiah dan dolar banyakan dollarnya mungkin rupiah itu yg belum ditukar saja,wv masalahnya hasil korupsi sudah ditukar dollar dari dulu buktinya yang tertangkap rupiah dan dolar banyakan dollarnya mungkin rupiah itu yang belum ditukar saja,"['wv', 'masalahnya', 'hasil', 'korupsi', 'sudah', 'ditukar', 'dollar', 'dari', 'dulu', 'buktinya', 'yang', 'tertangkap', 'rupiah', 'dan', 'dolar', 'banyakan', 'dollarnya', 'mungkin', 'rupiah', 'itu', 'yang', 'belum', 'ditukar', 'saja']","['wv', 'hasil', 'korupsi', 'ditukar', 'dollar', 'buktinya', 'tertangkap', 'rupiah', 'dolar', 'banyakan', 'dollarnya', 'rupiah', 'ditukar']",wv hasil korupsi ditukar dollar buktinya tertangkap rupiah dolar banyakan dollarnya rupiah ditukar,0,Negative
1100,2025-11-11T12:06:55Z,@wahyurudianto866,Tapi seumpama kita beli barang harganya ada koma nya kayak 10.500 bayarnya 10 rupiah sama 500 rupiah apa gimana ya kak?🙏🏻,Tapi seumpama kita beli barang harganya ada koma nya kayak  bayarnya  rupiah sama  rupiah apa gimana ya kak,tapi seumpama kita beli barang harganya ada koma nya kayak  bayarnya  rupiah sama  rupiah apa gimana ya kak,tapi seumpama kita beli barang harganya ada koma nya kayak bayarnya rupiah sama rupiah apa gimana ya kak,"['tapi', 'seumpama', 'kita', 'beli', 'barang', 'harganya', 'ada', 'koma', 'nya', 'kayak', 'bayarnya', 'rupiah', 'sama', 'rupiah', 'apa', 'gimana', 'ya', 'kak']","['seumpama', 'beli', 'barang', 'harganya', 'koma', 'kayak', 'bayarnya', 'rupiah', 'rupiah', 'gimana', 'kak']",seumpama beli barang harganya koma kayak bayarnya rupiah rupiah gimana kak,0,Negative
1101,2025-11-11T12:28:49Z,@alichsanali,"10000 jadi 10rp<br>1000 jadi 1rp<br>500 akan hilang mata uangnya karena 1000 angka tertinggi<br>Cuma klo harga barang ada 500 gpp <br>Seperti 10,500 akan jadi 10,5",jadi rpbr jadi rpbr akan hilang mata uangnya karena  angka tertinggibrCuma klo harga barang ada  gpp brSeperti  akan jadi,jadi rpbr jadi rpbr akan hilang mata uangnya karena  angka tertinggibrcuma klo harga barang ada  gpp brseperti  akan jadi,jadi rpbr jadi rpbr akan hilang mata uangnya karena angka tertinggibrcuma klo harga barang ada tidak apa-apa brseperti akan jadi,"['jadi', 'rpbr', 'jadi', 'rpbr', 'akan', 'hilang', 'mata', 'uangnya', 'karena', 'angka', 'tertinggibrcuma', 'klo', 'harga', 'barang', 'ada', 'tidak', 'apa-apa', 'brseperti', 'akan', 'jadi']","['rpbr', 'rpbr', 'hilang', 'mata', 'uangnya', 'angka', 'tertinggibrcuma', 'klo', 'harga', 'barang', 'apa-apa', 'brseperti']",rpbr rpbr hilang mata uangnya angka tertinggibrcuma klo harga barang apa-apa brseperti,2,Positive
1102,2025-11-11T12:32:13Z,@alichsanali,"Mata uang 500 koin saja sudah g berlaku kok, 1000koin saja banyak uda g mau, <br>Karena 1000 &amp; 2000 kertas uda dominan paling ganti permen 😂 atau ikhlas aja",Mata uang  koin saja sudah g berlaku kok koin saja banyak uda g mau brKarena  amp  kertas uda dominan paling ganti permen  atau ikhlas aja,mata uang  koin saja sudah g berlaku kok koin saja banyak uda g mau brkarena  amp  kertas uda dominan paling ganti permen  atau ikhlas aja,mata uang koin saja sudah g berlaku kok koin saja banyak uda g mau brkarena amp kertas uda dominan paling ganti permen atau ikhlas aja,"['mata', 'uang', 'koin', 'saja', 'sudah', 'g', 'berlaku', 'kok', 'koin', 'saja', 'banyak', 'uda', 'g', 'mau', 'brkarena', 'amp', 'kertas', 'uda', 'dominan', 'paling', 'ganti', 'permen', 'atau', 'ikhlas', 'aja']","['mata', 'uang', 'koin', 'g', 'berlaku', 'koin', 'uda', 'g', 'brkarena', 'amp', 'kertas', 'uda', 'dominan', 'ganti', 'permen', 'ikhlas', 'aja']",mata uang koin g berlaku koin uda g brkarena amp kertas uda dominan ganti permen ikhlas aja,1,Neutral
1103,2025-11-11T12:37:12Z,@wahyurudianto866,​@alichsanaliiya si wkwkwk,si wkwkwk,si wkwkwk,si wkwkwk,"['si', 'wkwkwk']","['si', 'wkwkwk']",si wkwkwk,1,Neutral
1104,2025-11-11T12:06:17Z,@Jasmani21Jasmani04-sf7cm,Menteri nya udah ga akur gimana nich.....????,Menteri nya udah ga akur gimana nich,menteri nya udah ga akur gimana nich,menteri nya udah tidak akur gimana nich,"['menteri', 'nya', 'udah', 'tidak', 'akur', 'gimana', 'nich']","['menteri', 'udah', 'akur', 'gimana', 'nich']",menteri udah akur gimana nich,0,Negative
1105,2025-11-11T12:06:11Z,@Iwansetiawan-y1k,"Aku sih khawatirnya buat bpk2 dan ibu2 yang g ngerti sosial media atau g ngikutin perkembangan informasi.takutnya lagi transfer 1.000 setelah aturan berlaku,malah masih keinget aturan lama 1.000.000😂pasti abis aturan berlaku bakal banyak berita kalau orang2 yang berumur 50 ketas salah transfer kebanyakan nol",Aku sih khawatirnya buat bpk dan ibu yang g ngerti sosial media atau g ngikutin perkembangan informasitakutnya lagi transfer  setelah aturan berlakumalah masih keinget aturan lama pasti abis aturan berlaku bakal banyak berita kalau orang yang berumur  ketas salah transfer kebanyakan nol,aku sih khawatirnya buat bpk dan ibu yang g ngerti sosial media atau g ngikutin perkembangan informasitakutnya lagi transfer  setelah aturan berlakumalah masih keinget aturan lama pasti abis aturan berlaku bakal banyak berita kalau orang yang berumur  ketas salah transfer kebanyakan nol,aku sih khawatirnya buat bpk dan ibu yang g ngerti sosial media atau g ngikutin perkembangan informasitakutnya lagi transfer setelah aturan berlakumalah masih keinget aturan lama pasti habis aturan berlaku bakal banyak berita kalau orang yang berumur ketas salah transfer kebanyakan nol,"['aku', 'sih', 'khawatirnya', 'buat', 'bpk', 'dan', 'ibu', 'yang', 'g', 'ngerti', 'sosial', 'media', 'atau', 'g', 'ngikutin', 'perkembangan', 'informasitakutnya', 'lagi', 'transfer', 'setelah', 'aturan', 'berlakumalah', 'masih', 'keinget', 'aturan', 'lama', 'pasti', 'habis', 'aturan', 'berlaku', 'bakal', 'banyak', 'berita', 'kalau', 'orang', 'yang', 'berumur', 'ketas', 'salah', 'transfer', 'kebanyakan', 'nol']","['khawatirnya', 'bpk', 'g', 'ngerti', 'sosial', 'media', 'g', 'ngikutin', 'perkembangan', 'informasitakutnya', 'transfer', 'aturan', 'berlakumalah', 'keinget', 'aturan', 'habis', 'aturan', 'berlaku', 'berita', 'orang', 'berumur', 'ketas', 'salah', 'transfer', 'kebanyakan', 'nol']",khawatirnya bpk g ngerti sosial media g ngikutin perkembangan informasitakutnya transfer aturan berlakumalah keinget aturan habis aturan berlaku berita orang berumur ketas salah transfer kebanyakan nol,2,Positive
1106,2025-11-11T12:06:10Z,@RudiHermawan-r9m,Dulu gagal karna gka ada internet,Dulu gagal karna gka ada internet,dulu gagal karna gka ada internet,dulu gagal karna gka ada internet,"['dulu', 'gagal', 'karna', 'gka', 'ada', 'internet']","['gagal', 'karna', 'gka', 'internet']",gagal karna gka internet,0,Negative
1107,2025-11-11T12:06:05Z,@ianzz_z,"Tinggal sosialisasi aja... <br>Harga barang itu naik karena nilai mata uang yg melemah dgn ini efek psikologis nya bisa berdampak besar, uang yg terlihat receh terasa kuat Krn nilainya terlihat kuat, org gak akan spending gila2an juga Krn ngerasa harga barang lebih murah Krn nilai uang dan harga barang itu menyesuaikan, kenapa harga 13,7 bisa naik ke 14?. Dari dulu juga semua harga barang itu dibikin bulat, dibelakang koma itu yg ada 500 rupiah, contoh: 13,500, uang 100 rupiah 200 rupiah tu udah ga kepake, uang 500 rupiah aja udah hampir ilang, di toko2 itu penjual selalu kesulitan dgn kembalian 500 rupiah 1000 rupiah 2000 rupiah dll dan biasanya pembelinya kalo gak relain yaa beliin jajanan, tapi kalo nolnya diilangin efek psikologisnya uang 1 rupiah bisa jadi uang yg besar, kalo ada harga 13,7, dan misal uang lu 14 rupiah yaa balikin aja kan uang 1 dan 2 uang koin  jadi kembaliannya 3 koin 🤷. Malah dgn begini tidak ada pembulatan di harga barang jadi 13500 dan uang koin mungkin bisa kembali",Tinggal sosialisasi aja brHarga barang itu naik karena nilai mata uang yg melemah dgn ini efek psikologis nya bisa berdampak besar uang yg terlihat receh terasa kuat Krn nilainya terlihat kuat org gak akan spending gilaan juga Krn ngerasa harga barang lebih murah Krn nilai uang dan harga barang itu menyesuaikan kenapa harga  bisa naik ke  Dari dulu juga semua harga barang itu dibikin bulat dibelakang koma itu yg ada  rupiah contoh  uang  rupiah  rupiah tu udah ga kepake uang  rupiah aja udah hampir ilang di toko itu penjual selalu kesulitan dgn kembalian  rupiah  rupiah  rupiah dll dan biasanya pembelinya kalo gak relain yaa beliin jajanan tapi kalo nolnya diilangin efek psikologisnya uang  rupiah bisa jadi uang yg besar kalo ada harga  dan misal uang lu  rupiah yaa balikin aja kan uang  dan  uang koin  jadi kembaliannya  koin  Malah dgn begini tidak ada pembulatan di harga barang jadi  dan uang koin mungkin bisa kembali,tinggal sosialisasi aja brharga barang itu naik karena nilai mata uang yg melemah dgn ini efek psikologis nya bisa berdampak besar uang yg terlihat receh terasa kuat krn nilainya terlihat kuat org gak akan spending gilaan juga krn ngerasa harga barang lebih murah krn nilai uang dan harga barang itu menyesuaikan kenapa harga  bisa naik ke  dari dulu juga semua harga barang itu dibikin bulat dibelakang koma itu yg ada  rupiah contoh  uang  rupiah  rupiah tu udah ga kepake uang  rupiah aja udah hampir ilang di toko itu penjual selalu kesulitan dgn kembalian  rupiah  rupiah  rupiah dll dan biasanya pembelinya kalo gak relain yaa beliin jajanan tapi kalo nolnya diilangin efek psikologisnya uang  rupiah bisa jadi uang yg besar kalo ada harga  dan misal uang lu  rupiah yaa balikin aja kan uang  dan  uang koin  jadi kembaliannya  koin  malah dgn begini tidak ada pembulatan di harga barang jadi  dan uang koin mungkin bisa kembali,tinggal sosialisasi aja brharga barang itu naik karena nilai mata uang yang melemah dengan ini efek psikologis nya bisa berdampak besar uang yang terlihat receh terasa kuat krn nilainya terlihat kuat orang tidak akan spending gilaan juga krn ngerasa harga barang lebih murah krn nilai uang dan harga barang itu menyesuaikan kenapa harga bisa naik ke dari dulu juga semua harga barang itu dibikin bulat dibelakang koma itu yang ada rupiah contoh uang rupiah rupiah tu udah tidak kepake uang rupiah aja udah hampir ilang di toko itu penjual selalu kesulitan dengan kembalian rupiah rupiah rupiah dll dan biasanya pembelinya kalau tidak relain yaa beliin jajanan tapi kalau nolnya diilangin efek psikologisnya uang rupiah bisa jadi uang yang besar kalau ada harga dan misal uang kamu rupiah yaa balikin aja kan uang dan uang koin jadi kembaliannya koin malah dengan begini tidak ada pembulatan di harga barang jadi dan uang koin mungkin bisa kembali,"['tinggal', 'sosialisasi', 'aja', 'brharga', 'barang', 'itu', 'naik', 'karena', 'nilai', 'mata', 'uang', 'yang', 'melemah', 'dengan', 'ini', 'efek', 'psikologis', 'nya', 'bisa', 'berdampak', 'besar', 'uang', 'yang', 'terlihat', 'receh', 'terasa', 'kuat', 'krn', 'nilainya', 'terlihat', 'kuat', 'orang', 'tidak', 'akan', 'spending', 'gilaan', 'juga', 'krn', 'ngerasa', 'harga', 'barang', 'lebih', 'murah', 'krn', 'nilai', 'uang', 'dan', 'harga', 'barang', 'itu', 'menyesuaikan', 'kenapa', 'harga', 'bisa', 'naik', 'ke', 'dari', 'dulu', 'juga', 'semua', 'harga', 'barang', 'itu', 'dibikin', 'bulat', 'dibelakang', 'koma', 'itu', 'yang', 'ada', 'rupiah', 'contoh', 'uang', 'rupiah', 'rupiah', 'tu', 'udah', 'tidak', 'kepake', 'uang', 'rupiah', 'aja', 'udah', 'hampir', 'ilang', 'di', 'toko', 'itu', 'penjual', 'selalu', 'kesulitan', 'dengan', 'kembalian', 'rupiah', 'rupiah', 'rupiah', 'dll', 'dan', 'biasanya', 'pembelinya', 'kalau', 'tidak', 'relain', 'yaa', 'beliin', 'jajanan', 'tapi', 'kalau', 'nolnya', 'diilangin', 'efek', 'psikologisnya', 'uang', 'rupiah', 'bisa', 'jadi', 'uang', 'yang', 'besar', 'kalau', 'ada', 'harga', 'dan', 'misal', 'uang', 'kamu', 'rupiah', 'yaa', 'balikin', 'aja', 'kan', 'uang', 'dan', 'uang', 'koin', 'jadi', 'kembaliannya', 'koin', 'malah', 'dengan', 'begini', 'tidak', 'ada', 'pembulatan', 'di', 'harga', 'barang', 'jadi', 'dan', 'uang', 'koin', 'mungkin', 'bisa', 'kembali']","['tinggal', 'sosialisasi', 'aja', 'brharga', 'barang', 'nilai', 'mata', 'uang', 'melemah', 'efek', 'psikologis', 'berdampak', 'uang', 'receh', 'kuat', 'krn', 'nilainya', 'kuat', 'orang', 'spending', 'gilaan', 'krn', 'ngerasa', 'harga', 'barang', 'murah', 'krn', 'nilai', 'uang', 'harga', 'barang', 'menyesuaikan', 'harga', 'harga', 'barang', 'dibikin', 'bulat', 'dibelakang', 'koma', 'rupiah', 'contoh', 'uang', 'rupiah', 'rupiah', 'tu', 'udah', 'kepake', 'uang', 'rupiah', 'aja', 'udah', 'ilang', 'toko', 'penjual', 'kesulitan', 'kembalian', 'rupiah', 'rupiah', 'rupiah', 'dll', 'pembelinya', 'relain', 'beliin', 'jajanan', 'nolnya', 'diilangin', 'efek', 'psikologisnya', 'uang', 'rupiah', 'uang', 'harga', 'uang', 'rupiah', 'balikin', 'aja', 'uang', 'uang', 'koin', 'kembaliannya', 'koin', 'pembulatan', 'harga', 'barang', 'uang', 'koin']",tinggal sosialisasi aja brharga barang nilai mata uang melemah efek psikologis berdampak uang receh kuat krn nilainya kuat orang spending gilaan krn ngerasa harga barang murah krn nilai uang harga barang menyesuaikan harga harga barang dibikin bulat dibelakang koma rupiah contoh uang rupiah rupiah tu udah kepake uang rupiah aja udah ilang toko penjual kesulitan kembalian rupiah rupiah rupiah dll pembelinya relain beliin jajanan nolnya diilangin efek psikologisnya uang rupiah uang harga uang rupiah balikin aja uang uang koin kembaliannya koin pembulatan harga barang uang koin,2,Positive
